Gender;Age;Admission_Year;GPA;Total_Score;Math_EGE;Russian_EGE;Profile_EGE;Individual_Achievements;Admission_Category;Study_Form;Faculty;Competition_Per_Seat;Enrolled
М;18;2020;4,89;295;59;48;84;2;Общий конкурс;Очная;Физика;3,44;1
Ж;17;2020;4,86;240;69;77;69;10;Особая квота;Очная;Экономика;4,3;0
Ж;17;2025;3,19;265;85;89;51;8;Общий конкурс;Очная;Филология;6,09;0
М;19;2025;4,3;221;90;47;55;8;Общий конкурс;Очная;Экономика;3,79;0
Ж;19;2022;3,58;228;49;60;50;0;Общий конкурс;Очная;Медицина;3,28;0
Ж;24;2021;4,4;268;99;89;88;7;Общий конкурс;Очная;Информатика;9,34;0
Ж;19;2022;3,54;243;69;58;90;1;Общий конкурс;Очная;Биология;2,41;0
Ж;17;2023;4,26;212;72;94;53;9;Общий конкурс;Очная;Физика;9,21;0
М;20;2021;3,39;291;63;70;95;4;Общий конкурс;Очная;Медицина;8,29;0
Ж;19;2024;4,06;260;54;75;87;8;Общий конкурс;Заочная;Информатика;2,09;1
М;23;2023;4,57;229;93;51;59;1;Общий конкурс;Очная;Медицина;5,13;0
М;17;2021;4,88;249;54;74;79;1;Общий конкурс;Очная;Математика;3,69;0
М;20;2023;3,06;260;46;92;82;2;Общий конкурс;Очная;Информатика;9,99;0
М;18;2023;3,02;262;65;51;66;3;Общий конкурс;Очная;Физика;9,52;0
Ж;19;2020;3,84;300;87;84;82;3;Общий конкурс;Очная;Информатика;8,14;0
Ж;17;2022;3,04;204;56;45;85;8;Общий конкурс;Очная;Биология;9,67;0
М;25;2020;3,5;273;100;96;47;4;Общий конкурс;Очная;Экономика;2,18;0
М;20;2023;3,89;268;51;77;50;6;Общий конкурс;Очная;Экономика;3,52;0
М;18;2021;4,47;215;89;90;57;2;Общий конкурс;Заочная;Филология;4,12;0
М;20;2022;4,03;242;83;99;69;4;Общий конкурс;Очная;Экономика;6,17;0
М;18;2022;4,84;238;88;45;52;1;Общий конкурс;Заочная;Юриспруденция;6,11;0
М;19;2025;3,21;227;88;69;59;3;Особая квота;Очная;Биология;8;0
М;17;2020;3,74;290;40;47;73;8;Общий конкурс;Очная;Математика;6,94;0
М;19;2021;3,14;240;71;49;56;1;Общий конкурс;Очная;Информатика;8,94;0
Ж;18;2023;4,94;291;57;86;57;8;Целевая квота;Очная;Биология;9,64;0
Ж;17;2025;3,44;209;53;73;52;4;Целевая квота;Очная;Информатика;7,51;0
М;19;2025;3,6;221;74;85;96;7;Общий конкурс;Очная;Экономика;1,41;0
Ж;17;2022;4,84;232;48;61;98;0;Общий конкурс;Очная;Биология;8,24;0
Ж;18;2022;4,47;206;78;58;51;10;Общий конкурс;Очная;Экономика;7,54;0
М;28;2024;4,98;271;42;63;83;1;Общий конкурс;Очная;Юриспруденция;8;0
М;18;2024;4,64;299;46;89;53;10;Общий конкурс;Очная;Математика;1,52;1
М;24;2020;4,67;202;81;94;74;8;Общий конкурс;Очная;Математика;2,19;0
М;18;2023;3,13;275;70;65;75;3;Общий конкурс;Очная;Экономика;8,27;0
М;18;2022;3,02;220;81;91;44;9;Общий конкурс;Заочная;Экономика;8,55;0
М;17;2021;3,65;218;79;66;88;8;Общий конкурс;Очная;Информатика;2,33;0
Ж;19;2021;4,32;224;71;54;41;2;Общий конкурс;Очная;Биология;6,75;0
М;17;2025;3,89;246;85;54;91;6;Общий конкурс;Очная;Медицина;8,62;0
Ж;23;2022;3,11;272;78;81;80;2;Общий конкурс;Очная;Биология;5,81;0
М;17;2021;3,49;281;100;99;52;2;Целевая квота;Очная;Юриспруденция;5,15;0
М;18;2022;3,8;292;95;86;49;3;Общий конкурс;Очная;Медицина;4,36;0
М;19;2024;3,08;274;82;44;96;8;Общий конкурс;Очная;Математика;5,59;0
М;18;2020;3,12;296;67;44;86;5;Общий конкурс;Заочная;Математика;8,33;0
Ж;18;2025;3,84;251;83;90;82;2;Целевая квота;Очная;Физика;9,84;0
М;18;2021;4,15;299;56;45;57;6;Общий конкурс;Очная;Биология;9,04;0
М;19;2024;3,17;253;44;79;41;9;Особая квота;Очная;Физика;3,39;0
Ж;17;2025;4,38;229;94;43;49;3;Общий конкурс;Очная;Биология;9,7;0
М;24;2023;4,91;211;40;67;97;7;Общий конкурс;Очная;Филология;8,19;0
М;17;2024;3,3;212;46;57;69;5;Особая квота;Очная;Информатика;9,81;0
М;20;2020;4,66;264;83;82;86;7;Общий конкурс;Очная;Информатика;7,66;0
М;19;2021;4,84;213;60;52;81;5;Особая квота;Заочная;Юриспруденция;2,75;0
М;19;2022;3,53;289;48;78;81;2;Общий конкурс;Очная;Биология;7,05;0
Ж;19;2024;3,93;293;76;58;50;5;Целевая квота;Очная;Биология;9,47;0
Ж;19;2025;4,31;233;74;73;98;8;Общий конкурс;Очная;Физика;7,6;0
Ж;24;2022;3,02;282;86;87;53;2;Целевая квота;Очная;Экономика;2,86;0
М;18;2024;4,22;255;100;51;72;10;Общий конкурс;Заочная;Экономика;7,36;0
М;17;2023;4,7;266;44;68;99;4;Общий конкурс;Очная;Биология;1,99;1
Ж;18;2024;3,08;245;68;97;60;7;Общий конкурс;Очная;Экономика;1,57;0
М;23;2020;3,84;240;59;63;46;8;Общий конкурс;Заочная;Медицина;3,24;0
Ж;17;2024;3,69;223;58;51;97;2;Общий конкурс;Очная;Физика;5,38;0
М;18;2022;4,72;265;89;89;97;2;Общий конкурс;Очная;Медицина;5,11;0
М;19;2021;4,09;210;75;49;56;8;Общий конкурс;Очная;Физика;8,2;0
Ж;20;2020;3,41;213;54;63;49;8;Общий конкурс;Очная;Биология;3,77;0
М;20;2022;3,3;215;68;69;90;10;Общий конкурс;Очная;Математика;7,57;0
Ж;21;2021;3,3;269;78;51;41;0;Особая квота;Очная;Биология;8,91;0
Ж;19;2022;3,68;270;90;67;92;4;Общий конкурс;Очная;Филология;5,31;0
Ж;18;2023;3,1;205;80;77;80;4;Особая квота;Очная;Медицина;9,76;0
Ж;19;2020;3,19;218;48;82;56;6;Общий конкурс;Очная;Биология;6,12;0
М;23;2025;4,32;264;82;54;72;2;Общий конкурс;Очная;Информатика;9,79;0
Ж;20;2023;3,59;216;51;73;65;2;Общий конкурс;Заочная;Биология;1,53;0
М;17;2023;3,75;299;77;89;99;0;Целевая квота;Очная;Юриспруденция;9,49;0
М;27;2023;3,19;261;46;40;87;3;Общий конкурс;Заочная;Физика;1,61;0
Ж;21;2024;3,48;283;80;91;44;8;Особая квота;Очная;Математика;2,42;0
Ж;19;2025;3,11;209;75;88;64;3;Общий конкурс;Очная;Информатика;4,8;0
М;17;2021;4,89;233;40;86;82;1;Общий конкурс;Очная;Информатика;4,18;0
М;17;2022;4,1;293;99;65;63;10;Общий конкурс;Заочная;Физика;2,08;1
М;25;2023;4,92;300;60;49;86;2;Общий конкурс;Очная;Физика;9,75;0
М;21;2021;4,84;276;95;77;97;2;Общий конкурс;Очная;Математика;3,42;1
Ж;17;2024;3,01;234;67;46;42;7;Общий конкурс;Заочная;Юриспруденция;1,9;0
М;18;2020;3,86;289;90;45;74;4;Общий конкурс;Заочная;Математика;2,16;0
М;19;2022;3,05;222;73;45;100;10;Целевая квота;Очная;Информатика;6,83;0
М;20;2022;4,21;201;92;65;93;9;Общий конкурс;Очная;Информатика;6,45;0
М;17;2023;3,65;214;82;45;97;7;Целевая квота;Очная;Экономика;7,82;0
Ж;18;2024;3;227;79;60;52;2;Общий конкурс;Очная;Филология;4,85;0
Ж;19;2020;3,3;256;87;72;76;4;Общий конкурс;Очная;Биология;3,69;0
Ж;18;2021;4,98;277;61;98;67;1;Общий конкурс;Очная;Медицина;8,61;0
Ж;17;2023;4,12;207;42;89;96;7;Общий конкурс;Очная;Юриспруденция;2,26;0
Ж;19;2023;4,2;243;79;48;83;7;Особая квота;Очная;Физика;3,48;0
М;17;2020;4,66;271;78;93;98;6;Общий конкурс;Очная;Биология;4,44;1
Ж;22;2022;4,25;253;50;100;46;6;Общий конкурс;Заочная;Медицина;3,76;1
Ж;18;2021;4,16;287;92;77;65;7;Общий конкурс;Очная;Информатика;2,49;1
Ж;19;2024;4,81;277;83;52;66;7;Общий конкурс;Очная;Медицина;1,61;1
Ж;24;2024;4,4;227;41;62;78;8;Целевая квота;Очная;Физика;7,39;0
Ж;17;2020;4,04;207;75;70;44;0;Общий конкурс;Заочная;Юриспруденция;9,78;0
Ж;22;2025;3,52;242;72;57;74;4;Общий конкурс;Очная;Информатика;2,48;0
М;22;2023;4,49;290;66;97;51;9;Общий конкурс;Очная;Филология;6,46;0
М;17;2025;3,63;240;71;65;55;10;Особая квота;Очная;Физика;9,78;0
М;18;2025;4,76;263;42;78;63;6;Общий конкурс;Очная;Экономика;5,26;0
Ж;18;2022;3,38;240;87;54;41;2;Общий конкурс;Очная;Биология;5,05;0
Ж;19;2024;4,11;219;75;91;42;8;Общий конкурс;Очная;Информатика;6,29;0
М;17;2024;3,39;241;96;91;49;4;Общий конкурс;Очная;Юриспруденция;7,21;0
М;18;2020;3,71;235;93;40;88;8;Общий конкурс;Очная;Информатика;5,59;0
М;19;2023;3,47;231;60;85;57;10;Общий конкурс;Очная;Математика;1,96;0
М;20;2021;3,9;289;78;42;93;10;Общий конкурс;Очная;Юриспруденция;6,73;0
Ж;19;2023;4,45;282;67;99;50;5;Общий конкурс;Очная;Медицина;1,56;1
Ж;17;2025;3,08;232;69;57;60;6;Общий конкурс;Очная;Медицина;1,84;0
М;17;2022;3,05;289;62;48;77;0;Общий конкурс;Очная;Медицина;5,75;0
М;17;2024;4,46;222;78;84;86;6;Целевая квота;Очная;Информатика;8,18;0
Ж;19;2024;4,5;232;92;65;70;6;Целевая квота;Очная;Биология;2,97;0
Ж;20;2020;3,52;211;75;84;90;0;Общий конкурс;Очная;Математика;8,87;0
Ж;20;2025;4,7;295;56;46;42;3;Особая квота;Очная;Физика;3,36;1
Ж;18;2025;3,6;279;94;76;81;6;Общий конкурс;Очная;Физика;4,2;0
М;20;2020;4,91;286;54;90;90;10;Общий конкурс;Очная;Экономика;6,44;0
М;23;2025;5;212;48;99;92;7;Общий конкурс;Заочная;Физика;6,35;0
Ж;18;2025;4,79;236;78;67;42;6;Общий конкурс;Очная;Физика;4,37;0
М;17;2020;3,06;244;47;86;97;5;Целевая квота;Очная;Юриспруденция;6,77;0
М;23;2021;3,07;258;41;71;72;6;Особая квота;Очная;Юриспруденция;6,48;0
Ж;17;2024;4,47;233;43;93;48;4;Общий конкурс;Очная;Медицина;5,41;0
М;20;2020;4,38;250;45;46;47;3;Общий конкурс;Очная;Медицина;2,89;0
Ж;19;2021;4,6;232;90;91;89;6;Общий конкурс;Очная;Юриспруденция;8,76;0
М;23;2021;3,43;264;95;49;60;2;Общий конкурс;Очная;Экономика;3,42;0
М;19;2024;4,05;258;64;82;59;3;Общий конкурс;Очная;Медицина;8,19;0
М;20;2021;4,79;209;87;73;67;7;Общий конкурс;Заочная;Биология;3,56;0
М;19;2023;3,49;249;87;77;62;4;Общий конкурс;Очная;Математика;8,97;0
Ж;18;2023;4,25;268;79;48;54;1;Общий конкурс;Очная;Экономика;9,78;0
Ж;18;2024;3,91;279;57;45;63;2;Общий конкурс;Очная;Информатика;7,64;0
Ж;22;2024;4,92;225;66;56;64;2;Общий конкурс;Заочная;Юриспруденция;2,51;0
М;18;2022;3,63;257;67;52;52;3;Общий конкурс;Очная;Медицина;6,36;0
М;17;2024;3,5;270;58;79;94;10;Общий конкурс;Очная;Экономика;9,88;0
М;19;2024;3,64;288;61;89;41;2;Общий конкурс;Очная;Юриспруденция;7,59;0
М;19;2020;4,98;269;51;62;46;10;Общий конкурс;Очная;Биология;4,34;1
Ж;18;2020;3,48;274;82;81;100;6;Общий конкурс;Очная;Биология;3,77;0
М;18;2021;3,09;257;60;46;40;1;Общий конкурс;Очная;Биология;3,39;0
М;18;2024;4,57;280;86;99;40;8;Общий конкурс;Очная;Физика;1,32;1
М;19;2023;3,54;229;98;53;67;7;Общий конкурс;Очная;Филология;9,26;0
Ж;20;2022;4,6;207;43;64;83;2;Общий конкурс;Очная;Информатика;7,84;0
Ж;18;2020;3,43;296;82;61;78;5;Общий конкурс;Очная;Математика;6,01;0
М;18;2023;3,81;257;72;48;51;9;Общий конкурс;Очная;Биология;7,86;0
М;20;2021;4,77;213;88;79;90;6;Общий конкурс;Очная;Математика;1,59;0
Ж;18;2022;4,68;291;49;40;44;2;Целевая квота;Очная;Математика;3,18;1
М;19;2023;3,17;280;73;49;59;3;Целевая квота;Заочная;Филология;9,07;0
М;18;2020;3,17;275;91;56;57;4;Общий конкурс;Очная;Биология;3,27;0
Ж;21;2022;3,86;217;79;96;78;3;Общий конкурс;Заочная;Математика;4,65;0
М;20;2022;3,04;241;52;76;46;1;Общий конкурс;Очная;Информатика;9,09;0
М;20;2020;4,48;271;74;89;95;8;Общий конкурс;Очная;Филология;6,6;0
М;17;2023;3,27;211;59;53;52;1;Общий конкурс;Очная;Биология;5,57;0
М;19;2025;4,42;224;93;82;41;7;Общий конкурс;Очная;Информатика;4,53;0
М;19;2025;3,15;209;50;82;46;8;Общий конкурс;Заочная;Математика;5,41;0
М;22;2024;3,68;240;52;75;47;7;Общий конкурс;Очная;Биология;7,84;0
Ж;20;2021;4,16;217;67;95;46;5;Общий конкурс;Очная;Медицина;9,06;0
М;21;2024;4,9;222;87;93;42;0;Общий конкурс;Очная;Юриспруденция;5,2;0
Ж;17;2024;3,14;276;70;79;42;8;Целевая квота;Очная;Математика;6,59;0
М;17;2025;4,89;201;74;84;74;1;Общий конкурс;Очная;Биология;5,87;0
Ж;20;2022;4,45;235;57;76;48;9;Общий конкурс;Очная;Математика;9,32;0
Ж;20;2023;3,96;212;92;93;85;4;Особая квота;Очная;Математика;8,25;0
М;17;2025;4,78;222;79;88;64;1;Общий конкурс;Очная;Экономика;8,23;0
М;19;2023;3,22;266;59;73;76;5;Общий конкурс;Очная;Юриспруденция;9,91;0
Ж;17;2024;3,82;266;72;95;99;10;Общий конкурс;Очная;Филология;9,14;0
М;20;2025;4,74;300;56;83;80;1;Общий конкурс;Очная;Информатика;2,03;1
М;21;2021;4,23;292;100;75;75;0;Общий конкурс;Очная;Информатика;7,89;0
М;18;2022;3,63;251;59;85;90;6;Общий конкурс;Очная;Биология;7,9;0
